post_text,label
My sister has given consent to me tagging her in all of my live tweeting making fun of her Score doodle_thebug,1
doodle_thebug I spent an HOUR watching you play with those fences AN HOUR,1
doodle_thebug worst,1
GenevieveVerso my sister is quite the fashionista no,1
They match now httpstcoTj7YUfvT8E,1
GenevieveVerso MissLusyd TheFuxedos nothingalarming its very fitting in my opinion,1
GenevieveVerso MissLusyd TheFuxedos nothingalarming were a multitalented group Able to be as intelligent or lewd as we wish,1
UGH SHE IS PRECIOUS httpstco8Ni5Iha4fT,1
Me youre not gonna dress up Danse like MacCready are you Hersmirk,1
For the uninformed I am live blogging my sister playing Fallout 4,1
How is this supposed to be the greatest garden ever if everything keeps freezing up,1
azarkansero GenevieveVerso nothingalarming MissLusyd TheFuxedos not of shame That is recoverable,1
GenevieveVerso nothingalarming MissLusyd TheFuxedos Im gonna go die now if thats alright with you guys,1
GenevieveVerso nothingalarming MissLusyd TheFuxedos damn You confuse me with the order of names again,1
GenevieveVerso nothingalarming MissLusyd TheFuxedos Im a girl actually,1
nothingalarming MissLusyd GenevieveVerso TheFuxedos we tagged him in a conversation about car sex I think hes aware Hahaha,1
GenevieveVerso azarkansero MissLusyd TheFuxedos bbbut I dont have any,1
azarkansero GenevieveVerso MissLusyd TheFuxedos what other boobs,1
what am I watching httpstcodqCp6xvBuK,1
MissLusyd GenevieveVerso TheFuxedos I take the blame on this,1
GenevieveVerso MissLusyd TheFuxedos sigh httpstcosOD2OJNc2B,1
I have so many melons You think Im joking Look at this Soooooo many melons,1
MissLusyd TheFuxedos eh As long as we dont all start talking completely in hashtags Im cool Enjoy away,1
Welcome to Sanctuary home of the melons,1
TheFuxedos MissLusyd stop him before it becomes unreversable,1
Oh man that was funny LikeI wish I recorded it,1
Hey wouldnt it be funny if one of those things popped out on land one secondmiralurk pops outsister screams,1
azarkansero THATS PROBABLY CONSIDERED A TERRORIST ATTACK MAN WHAT ARE YOU THINKING,1
azarkansero I get off in thirty minutes I dunno if thats enough time to get a pony in a hospital,1
RT jenwin77 Broke up with my girl She left the cap off the toothpaste You know who does that A synth  Diamond City Guard 2287,1
azarkansero but how would I fit a pony in the door,1
azarkansero ponies arent gonna help unless you want me to use them as a distraction,1
xdaringdamselx ProfessorOtaku yes I approve of this,1
ProfessorOtaku xdaringdamselx Ill never forget it EVER EVEEER,1
ProfessorOtaku xdaringdamselx you were BORN for this Proffywoffikins,1
xdaringdamselx ProfessorOtaku Ill make you a scarf,1
ProfessorOtaku xdaringdamselx cmon itll be so cute,1
Megafighter3 I willlllllll Might be a little singed but Im still gettin off at 330,1
xdaringdamselx ProfessorOtaku gwunpy Proffywoffikins is gonna be a goldmine,1
xdaringdamselx ProfessorOtaku PROF YOURE GONNA MAKE US RICH,1
xdaringdamselx ProfessorOtaku you mean we HAVENT done that yet,1
I am in retail hell Someone send help,1
RT ProfessorOtaku Its beginning to look alot like fuck this,1
After tomorrow I will not have to step foot inside of LSUHSC Shreveport for ELEVEN days ELEVEN,1
I love that my coworkers are getting presents for my cat Its honestly the best,1
I miss actually being excited for christmas Retail has ruined me,1
TALIZORAH IT IS ALMOST 10 I AM TRYING TO READ STOP POUNCING ON ME,1
My cat is a spoiled brat All she has to do is cry and Ill do whatever she wants me to do,1
I thought at level 49 I was ready for the Albino Deathclaw I wasnt,1
Hat making and xfiles time httpstcoyKvm6tPH9C,1
techiem2 we have signs we have highlighted signs These people have been shopping with us for years THEY KNOW about the fees,1
this drives me insane Seriously,1
The cafeteria ALSO charges extra for low transactions We do not hence the limit We would make no money off a 175 purchase on a card,1
The cafeteria jacked up their prices We did not They can do whatever they want since they raised to mirror the bank fees,1
I will explain We would not make any money off a low transaction because the bank fees are too damn high,1
so when I say Were not the cafeteria I cant put 175 on your card do NOT give me the bitchface,1
GenevieveVerso TheFuxedos nah nevermind I deleted it my feed is lying to me,1
why do people think were gonna follow the rules of the hospital cafeteria Theyre not state run We are We still enforce the 3 card limit,1
GenevieveVerso we dont sell enough books,1
GenevieveVerso which is why Im going home today early and doing all that crap tomorrow,1
GenevieveVerso Yeahhh She wants me to go from shelf to shelf left to right top to bottom and restock everything fml,1
GenevieveVerso especially since I allegedly never do it right,1
GenevieveVerso ugh it is actually this is unmaintained I still need to restock everything and make a list,1
GenevieveVerso I maintain it almost all by myself Its hell trying to check exp dates,1
GenevieveVerso yknow that monstrous candy section I was talking about Here it is Note this is a textbook store httpstcoXVAMLoGz2w,1
so I showed my coworker my sisters handiwork on MacCready and shes like he def has the legs for heels,1
RT GilbyRanger Theres nothing like being a cat owner Waking up at 7am to scrub barf out of the carpet isnt something Id trade for the,1
were a lot busier than I thought wed be,1
some days I wonder why they let him leave the dorm dressed like that Today is not one of them Good job Namjoon  httpstcoCZFktRPYIa,1
BTS_twt I AM SO PROUD OF YOU YOU COVERED UP YOUR SOCKS BLESS YOU lt3,1
Maybe Ill feel better if I sleep Work is only from 830330 tomorrow so thats nice,1
MissLusyd ugh its so cute except now I dont have any hair ties,1
Had to dig through my blog for a kitty fetch video,1
For the record I didnt teach her this She actually gets upset if I dont throw the toyponytail holderpe  httpstcoWk5OqpUeEN,1
JtheguyVII not sleepy,1
MissLusyd azarkansero nothingalarming liz_smith333 TheFuxedos so does mine,1
Ate something Drank something Took some meds Head still hurts Guess Im destined to be miserable,1
azarkansero MissLusyd nothingalarming liz_smith333 TheFuxedos someone has a cat named toki,1
azarkansero nothingalarming liz_smith333 MissLusyd TheFuxedos GenevieveVerso Tauri3l chilllllld I am a chillllld,1
same  httpstco94AcA3rw2Y,1
ProfessorOtaku pfft I see youre having a fun Sunday night,1
nothingalarming azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l groans loudly whyyyyyy,1
nothingalarming azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l some sort of dick joke I assume,1
Im hungry I ate today I think Did I Yeah Several times,1
azarkansero MissLusyd nothingalarming liz_smith333 TheFuxedos GenevieveVerso Tauri3l I liked Goodtiddy betterrolls off the tongue,1
azarkansero MissLusyd nothingalarming liz_smith333 TheFuxedos GenevieveVerso Tauri3l thats what Im calling it now,1
MissLusyd nothingalarming liz_smith333 TheFuxedos azarkansero GenevieveVerso Tauri3l naw REALLY,1
MissLusyd liz_smith333 nothingalarming TheFuxedos azarkansero GenevieveVerso Tauri3l see buns I DO have,1
liz_smith333 nothingalarming MissLusyd TheFuxedos azarkansero GenevieveVerso Tauri3l sounds spiffy,1
liz_smith333 nothingalarming MissLusyd TheFuxedos azarkansero GenevieveVerso Tauri3l there are gonna be tshirts Since when,1
azarkansero MissLusyd nothingalarming TheFuxedos liz_smith333 GenevieveVerso Tauri3l I hatelove you guys,1
azarkansero MissLusyd nothingalarming TheFuxedos liz_smith333 GenevieveVerso Tauri3l I said that Oops Didnt mean it like that,1
MissLusyd nothingalarming TheFuxedos liz_smith333 azarkansero GenevieveVerso Tauri3l something flew over my head What did I say,1
MissLusyd nothingalarming TheFuxedos liz_smith333 azarkansero GenevieveVerso Tauri3l yeah Im not touching that,1
MissLusyd nothingalarming TheFuxedos liz_smith333 azarkansero GenevieveVerso Tauri3l YOU DID I see someone has a one track mind D,1
azarkansero nothingalarming liz_smith333 MissLusyd TheFuxedos GenevieveVerso Tauri3l no Do NOT bring math into this,1
liz_smith333 azarkansero MissLusyd TheFuxedos GenevieveVerso Tauri3l yeah dont worry I passed legal like 6 years ago,1
liz_smith333 nothingalarming MissLusyd TheFuxedos azarkansero GenevieveVerso Tauri3l THEYRE MAKING ME SAY THINGS,1
liz_smith333 azarkansero MissLusyd TheFuxedos GenevieveVerso Tauri3l TOO PURE,1
azarkansero MissLusyd TheFuxedos liz_smith333 GenevieveVerso Tauri3l sure Okay,1
MissLusyd TheFuxedos liz_smith333 azarkansero GenevieveVerso Tauri3l dont get me wrong dicks are great buuuut,1
azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l I am a child,1
azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l okay whatever You broke me,1
azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l FINEI have a gag reflex Happy,1
azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l ew Why would you think thatd make me divulge my preferences,1
azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l NOT EVEN FOR HIMwhoever he is,1
azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l not even for science,1
So I just spilt water all over myself because apparently there was a second cap about a sixth of the bottle Who designed this,1
azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l WHY DO YOU NEED TO KNOW,1
azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l I DONT TRUST YOU,1
azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l is it meat and cheese only,1
azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l I have a cat,1
azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l I am a fortress of secrets,1
azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l please Im soooo much more expensive than that,1
azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l Nice try,1
azarkansero MissLusyd liz_smith333 TheFuxedos GenevieveVerso Tauri3l Thats for me to know,1
MissLusyd azarkansero liz_smith333 TheFuxedos GenevieveVerso Tauri3l eh to an extent,1
azarkansero liz_smith333 MissLusyd TheFuxedos GenevieveVerso Tauri3l ah Makes sense,1
azarkansero liz_smith333 MissLusyd TheFuxedos GenevieveVerso Tauri3l ah crap Itd have been funnier if it was by accident,1
azarkansero liz_smith333 MissLusyd TheFuxedos GenevieveVerso Tauri3l you put mouth instead of south,1
liz_smith333 azarkansero MissLusyd TheFuxedos GenevieveVerso Tauri3l I was referring to the epic autocorrect mistake made by Megan,1
azarkansero MissLusyd TheFuxedos GenevieveVerso liz_smith333 Tauri3l sorry I had to,1
azarkansero MissLusyd TheFuxedos GenevieveVerso liz_smith333 Tauri3l THATS WHAT SHE SAID,1
azarkansero MissLusyd TheFuxedos GenevieveVerso liz_smith333 Tauri3l its hard having a Midwestern accent in the south man,1
azarkansero MissLusyd TheFuxedos GenevieveVerso liz_smith333 Tauri3l I have trouble saying Asiago,1
FINALLY got Valentines companion perk Welp Time to stop playing for today,1
azarkansero MissLusyd TheFuxedos GenevieveVerso liz_smith333 Tauri3l actually northwest Louisiana but AR sounded less dignified,1
azarkansero MissLusyd TheFuxedos GenevieveVerso liz_smith333 Tauri3l oh that too I was thinking of the south Arkansas dialect,1
azarkansero MissLusyd TheFuxedos GenevieveVerso liz_smith333 Tauri3l here in the south we call them spuds Because we cant say potato,1
MissLusyd TheFuxedos liz_smith333 GenevieveVerso Tauri3l like I said last night babies dont know how to people yet,1
NoahClue its quite adorable they snuggle and everything Its the other cats she has problems with,1
NoahClue actually she did have a twin but I couldnt get her And FYI the puppy looooves her,1
Kisses httpstcoy2oYUhVCiH,1
Shes still cute as a button though httpstcovO4FIAwMzR,1
Princess Tali has tummy problems ,1
Its late night weird documentary searching time Yay,1
GenevieveVerso Tauri3l MissLusyd liz_smith333 TheFuxedos night night,1
MissLusyd GenevieveVerso Tauri3l liz_smith333 I think its my best work httpstcoBwYOHFi3W4,1
MissLusyd GenevieveVerso Tauri3l liz_smith333 TheFuxedos omg one sec,1
MissLusyd GenevieveVerso Tauri3l liz_smith333 TheFuxedos can I send him badly drawn pictures of boobs instead,1
MissLusyd GenevieveVerso Tauri3l liz_smith333 TheFuxedos I DONT,1
MissLusyd GenevieveVerso Tauri3l liz_smith333 TheFuxedos poor guy,1
Tauri3l MissLusyd GenevieveVerso liz_smith333 TheFuxedos Im sure modifications are available,1
MissLusyd GenevieveVerso nothingalarming TheFuxedos I have an album saved on Spotify but i have yet to listen to it Next delivery run,1
GenevieveVerso MissLusyd nothingalarming TheFuxedos what did they ever do to you,1
MissLusyd GenevieveVerso nothingalarming TheFuxedos you must For the kittens,1
MissLusyd GenevieveVerso nothingalarming TheFuxedos LEAVE THE KITTENS OUT OF THIS httpstcofg2BrX02Oo,1
MissLusyd GenevieveVerso nothingalarming TheFuxedos bit of both really,1
MissLusyd GenevieveVerso nothingalarming TheFuxedos stayed for the weird ass conversations,1
MissLusyd GenevieveVerso nothingalarming TheFuxedos Im just here for the lols,1
MissLusyd nothingalarming TheFuxedos GenevieveVerso yeah the mayor doesnt need his ego stroked too much He gets ideas,1
GenevieveVerso MissLusyd liz_smith333 TheFuxedos Tauri3l did I say something wrong,1
MissLusyd GenevieveVerso liz_smith333 TheFuxedos Tauri3l dude Im just upset because it wouldve made a great story,1
GenevieveVerso MissLusyd liz_smith333 TheFuxedos Tauri3l Bethesda is kink shaming me,1
GenevieveVerso MissLusyd liz_smith333 TheFuxedos Tauri3l WHY WONT NICK LOVE ME,1
GenevieveVerso MissLusyd liz_smith333 TheFuxedos Tauri3l tbh he was my second choice My first choice was unavailable sobs,1
GenevieveVerso liz_smith333 MissLusyd TheFuxedos Tauri3l Id do damn phone,1
